Taxon,Cluster_name
IP-0192,atazkag
GCA_963564975_1,atazkag
GCF_025847905_1_Viet_Nam,atazkag
GCA_963571475_1,atazkag
IP-0038,atazkag
GCA_963566085_1,atazkag
GCA_963565395_1,atazkag
IP-0122,atazkag
IP-0014,atazkag
GCA_963566765_1,atazkag
GCF_014713085_1_Laos,atazkag
IP-0063,atazkag
IP-0086,atazkag
GCF_014712955_1_Laos,atazkag
IP-0099,atazkag
IP-0106,atazkag
IP-0164,atazkag
IP-0191,atazkag
IP-0103,atazkag
GCF_002110925_1_USA_Texas,atazkag
IP-0174,atazkag
IP-0083,atazkag
IP-0111,atazkag
IP-0155,atazkag
GCA_963562615_1,atazkag
GCA_963569365_1,atazkag
GCA_963568055_1,atazkag
IP-0172,atazkag
IP-0165,atazkag
IP-0048,atazkag
IP-0126,atazkag
IP-0171,atazkag
IE-0021,atazkag
IP-0005,atazkag
IP-0113,atazkag
ERS013346,atazkag
IP-0100,atazkag
IP-0144,atazkag
IP-0190,atazkag
IP-0006,atazkag
IP-0199,atazkag
IP-0072,atazkag
IP-0140,atazkag
IP-0090,atazkag
IP-0098,atazkag
IP-0177,atazkag
IP-0015,atazkag
IP-0161,atazkag
IP-0029,atazkag
IP-0139,atazkag
IP-0109,atazkag
IP-0194,atazkag
ERS012362,atazkag
ERS012330,atazkag
IP-0178,atazkag
GCA_963569795_1,atazkag
IE-0006,atazkag
IP-0030,atazkag
IP-0091,atazkag
GCF_014712935_1_Laos,atazkag
IP-0142,atazkag
GCF_000773235_1_Australia,atazkag
IE-0026,atazkag
IP-0168,atazkag
IP-0176,atazkag
IP-0058,atazkag
GCA_963563155_1,atazkag
IP-0079,atazkag
IP-0186,atazkag
IE-0005,atazkag
IP-0179,atazkag
IP-0134,atazkag
IP-0062,atazkag
IP-0024,atazkag
IP-0075,atazkag
IP-0157,atazkag
GCA_963568785_1,atazkag
ERS012370,atazkag
GCA_963560585_1,atazkag
ERS012306,atazkag
IE-0017,atazkag
IP-0044,atazkag
IP-0163,atazkag
IP-0112,atazkag
IP-0200,atazkag
IP-0146,atazkag
IP-0039,atazkag
IP-0167,atazkag
GCF_002111145_1_USA_Arizona_ex_Costa_Rica,atazkag
IP-0003,atazkag
IP-0132,atazkag
GCA_963561435_1,atazkag
IP-0031,atazkag
IP-0020,atazkag
IP-0074,atazkag
GCA_963562795_1,atazkag
IP-0150,atazkag
IP-0127,atazkag
ERS012358,atazkag
GCA_963566495_1,atazkag
GCA_963568885_1,atazkag
IP-0119,atazkag
GCA_963560945_1,atazkag
IE-0003,atazkag
GCF_014712835_1_Laos,atazkag
IP-0011,atazkag
IP-0184,atazkag
IP-0028,atazkag
IP-0089,atazkag
GCA_963570575_1,atazkag
ERS013364,atazkag
IP-0160,atazkag
IP-0009,atazkag
GCF_003268075_1_Viet_Nam,atazkag
IP-0016,atazkag
IP-0046,atazkag
IP-0047,atazkag
IP-0097,atazkag
IP-0022,atazkag
IP-0147,atazkag
IP-0193,atazkag
GCF_014712915_1_Laos,atazkag
IP-0121,atazkag
GCA_963560915_1,atazkag
GCA_963561075_1,atazkag
GCF_000774495_1_Australia,atazkag
IE-0019,atazkag
IP-0102,atazkag
IP-0120,atazkag
IP-0017,atazkag
IP-0153,atazkag
IP-0023,atazkag
IP-0101,atazkag
IP-0151,atazkag
GCF_014712775_1_Laos,atazkag
IP-0197,atazkag
IP-0084,atazkag
GCA_963563715_1,atazkag
IP-0133,atazkag
IP-0137,atazkag
GCA_963567325_1,atazkag
IP-0040,atazkag
IP-0027,atazkag
GCA_963563525_1,atazkag
GCA_963563475_1,atazkag
IP-0145,atazkag
IP-0096,atazkag
IP-0080,atazkag
IP-0201,atazkag
IP-0052,atazkag
GCA_963566635_1,atazkag
IP-0082,atazkag
